Date;CNY;JPY;KRW;USD
22-Mar-2010;6.8264;;1132.9;1
23-Mar-2010;6.8263;90.3;1136.5;1
24-Mar-2010;6.8264;90.45;1134.3;1
25-Mar-2010;6.8266;91.82;1135.5;1
26-Mar-2010;6.8268;92.5;1141.2;1
29-Mar-2010;6.8266;92.65;1135.5;1
30-Mar-2010;6.8264;92.18;1130.1;1
31-Mar-2010;6.8263;93.25;1131.3;1
01-Apr-2010;6.8261;93.4;1132.5;1
02-Apr-2010;6.826;93.75;1128.3;1
05-Apr-2010;;94.4;1124.3;1
06-Apr-2010;6.826;94.06;1125.1;1
07-Apr-2010;6.8259;93.75;1123.1;1
08-Apr-2010;6.8259;93.37;1123.3;1
09-Apr-2010;6.826;93.55;1118.2;1
12-Apr-2010;6.8259;93.15;1118.8;1
13-Apr-2010;6.826;92.77;1113;1
14-Apr-2010;6.8261;93.24;1120.1;1
15-Apr-2010;6.826;93.4;1115.7;1
16-Apr-2010;6.8261;92.71;1108.7;1
19-Apr-2010;6.8262;92.09;1113.2;1
20-Apr-2010;6.8263;92.6;1117;1
21-Apr-2010;6.8264;93.18;1115.8;1
22-Apr-2010;6.8263;92.85;1110.1;1
23-Apr-2010;6.8264;93.4;1110.5;1
26-Apr-2010;6.8263;94.23;1104.1;1
27-Apr-2010;6.8262;93.81;1110.1;1
28-Apr-2010;6.8264;93.15;1118.7;1
29-Apr-2010;6.8265;;1114.9;1
30-Apr-2010;6.8263;94.06;1115.5;1
03-May-2010;;;1108.5;1
04-May-2010;6.8265;;1115.8;1
05-May-2010;6.8267;;1115.8;1
06-May-2010;6.8269;93.85;1114.6;1
07-May-2010;6.8271;91.8;1137.1;1
10-May-2010;6.8269;92.7;1158.7;1
11-May-2010;6.827;92.7;1133.8;1
12-May-2010;6.8271;92.8;1130.1;1
13-May-2010;6.8272;93.2;1138.1;1
14-May-2010;6.8273;92.75;1131;1
17-May-2010;6.8275;92.15;1133.1;1
18-May-2010;6.8276;92.48;1149.9;1
19-May-2010;6.8278;91.9;1150.2;1
20-May-2010;6.8277;91.7;1165.1;1
21-May-2010;6.8276;90.1;1165.1;1
24-May-2010;6.8277;90.25;1178.6;1
25-May-2010;6.8279;90.1;1212;1
26-May-2010;6.828;90.2;1255.1;1
27-May-2010;6.8281;90.03;1252.9;1
28-May-2010;6.8279;91.3;1234.2;1
01-Jun-2010;6.8279;91;1201.6;1
02-Jun-2010;6.8281;91.45;1201.6;1
03-Jun-2010;6.828;92.2;1197.5;1
04-Jun-2010;6.8281;92.75;1201.8;1
07-Jun-2010;6.8283;91.25;1235.9;1
08-Jun-2010;6.8284;91.8;1234.8;1
09-Jun-2010;6.8282;91.5;1233.5;1
10-Jun-2010;6.8281;91.2;1242.2;1
11-Jun-2010;6.8279;91.56;1261.5;1
14-Jun-2010;;91.88;1240.9;1
15-Jun-2010;;91.55;1225;1
16-Jun-2010;;91.47;1210.9;1
17-Jun-2010;6.8277;91.3;1211;1
18-Jun-2010;6.8275;90.88;1215.9;1
21-Jun-2010;6.8275;90.75;1172;1
22-Jun-2010;6.798;90.95;1181.7;1
23-Jun-2010;6.8102;90.5;1187.5;1
24-Jun-2010;6.81;89.9;1188.8;1
25-Jun-2010;6.7896;89.68;1215.4;1
28-Jun-2010;6.789;89.33;1204.7;1
29-Jun-2010;6.7901;88.77;1200.4;1
30-Jun-2010;6.7909;88.6;1210.3;1
01-Jul-2010;6.7858;88.48;1230.1;1
02-Jul-2010;6.772;87.98;1231.2;1
05-Jul-2010;;;;1
06-Jul-2010;6.779;87.5;1223.6;1
07-Jul-2010;6.7781;87.5;1228.6;1
08-Jul-2010;6.7768;88.35;1221.8;1
09-Jul-2010;6.7753;88.55;1211.2;1
12-Jul-2010;6.7718;89.08;1198.8;1
13-Jul-2010;6.7802;88.72;1197.5;1
14-Jul-2010;6.7755;88.95;1204.6;1
15-Jul-2010;6.7741;88.2;1199.2;1
16-Jul-2010;6.7718;87.21;1204.7;1
19-Jul-2010;6.78;;1201.1;1
20-Jul-2010;6.7812;87;1215.9;1
21-Jul-2010;6.7802;87.25;1211.8;1
22-Jul-2010;6.7859;86.5;1203.6;1
23-Jul-2010;6.779;86.9;1206.9;1
26-Jul-2010;6.7778;87.63;1197.2;1
27-Jul-2010;6.7742;86.94;1194.4;1
28-Jul-2010;6.7785;87.7;1183.6;1
29-Jul-2010;6.7787;87.2;1186.5;1
30-Jul-2010;6.775;86.5;1187.2;1
02-Aug-2010;6.7742;86.57;1185;1
03-Aug-2010;6.7722;86.4;1173.4;1
04-Aug-2010;6.7715;85.5;1168.7;1
05-Aug-2010;6.7783;86.15;1169.5;1
06-Aug-2010;6.773;86.08;1168.2;1
09-Aug-2010;6.7685;85.43;1160.1;1
10-Aug-2010;6.7745;85.77;1168.7;1
11-Aug-2010;6.7768;85.35;1182.5;1
12-Aug-2010;6.8015;85.4;1186.2;1
13-Aug-2010;6.8035;86.1;1183.8;1
16-Aug-2010;6.8064;85.82;1186.7;1
17-Aug-2010;6.7979;85.3;1176.2;1
18-Aug-2010;6.7895;85.47;1178.7;1
19-Aug-2010;6.7898;85.75;1173.9;1
20-Aug-2010;6.7884;85.37;1173.3;1
23-Aug-2010;6.7989;85.36;1179.9;1
24-Aug-2010;6.7999;84.95;1181.8;1
25-Aug-2010;6.8007;84.4;1189;1
26-Aug-2010;6.8041;84.77;1195.4;1
27-Aug-2010;6.8001;84.35;1194.4;1
30-Aug-2010;6.8025;85.88;1195.2;1
31-Aug-2010;6.8105;84.25;1189.1;1
01-Sep-2010;6.8126;84.4;1196.8;1
02-Sep-2010;6.8003;84.15;1190.6;1
03-Sep-2010;6.7973;84.35;1181;1
07-Sep-2010;;84.21;;1
08-Sep-2010;6.7907;83.61;1176.4;1
09-Sep-2010;6.7817;83.98;1176.2;1
10-Sep-2010;6.7625;84.1;1169.1;1
13-Sep-2010;6.7509;84.15;1160.8;1
14-Sep-2010;6.7378;83.4;1161.7;1
15-Sep-2010;6.725;85;1160.9;1
16-Sep-2010;6.7181;85.4;1164.5;1
17-Sep-2010;6.7172;85.8;1160.5;1
20-Sep-2010;6.711;;1163.1;1
21-Sep-2010;6.6997;85.55;;1
22-Sep-2010;;84.85;;1
23-Sep-2010;;;;1
24-Sep-2010;;84.55;1162.1;1
27-Sep-2010;6.7098;84.27;1156.4;1
28-Sep-2010;6.7051;84.2;1148.8;1
29-Sep-2010;6.6936;83.95;1148.5;1
30-Sep-2010;6.7011;83.4;1142;1
01-Oct-2010;;83.5;1141.3;1
04-Oct-2010;;83.33;1134.4;1
05-Oct-2010;;83.8;1124.1;1
06-Oct-2010;;83.18;1130.7;1
07-Oct-2010;;82.95;1120.1;1
08-Oct-2010;6.683;82.37;1117.4;1
12-Oct-2010;6.6775;81.94;1115.4;1
13-Oct-2010;6.6693;81.8;1127;1
14-Oct-2010;6.6582;81.2;1119.5;1
15-Oct-2010;6.6497;81.58;1112.8;1
18-Oct-2010;6.6541;81.3;1119.3;1
19-Oct-2010;6.6553;81.3;1130.5;1
20-Oct-2010;6.6754;81.38;1126.9;1
21-Oct-2010;6.6695;81.1;1131.3;1
22-Oct-2010;6.6759;81.19;1123;1
25-Oct-2010;6.6729;80.75;1129.5;1
26-Oct-2010;6.6762;80.8;1117.2;1
27-Oct-2010;6.6912;81.65;1117.7;1
28-Oct-2010;6.6986;81.64;1126;1
29-Oct-2010;6.6908;80.58;1126.6;1
01-Nov-2010;6.6886;80.65;1124.2;1
02-Nov-2010;6.6925;80.56;1117.4;1
03-Nov-2010;6.6818;;1114.9;1
04-Nov-2010;6.6708;80.82;1110.3;1
05-Nov-2010;6.661;80.8;1107;1
08-Nov-2010;6.6692;81.22;1106.1;1
09-Nov-2010;6.658;80.95;1113.1;1
10-Nov-2010;6.645;81.75;1115.8;1
11-Nov-2010;6.6242;82.22;1114.3;1
12-Nov-2010;6.6239;82.4;1107.5;1
15-Nov-2010;6.6303;82.72;1119.5;1
16-Nov-2010;6.6441;83.06;1129.2;1
17-Nov-2010;6.649;83.4;1129.2;1
18-Nov-2010;6.6455;83.24;1138.5;1
19-Nov-2010;6.6408;83.55;1138.9;1
22-Nov-2010;6.6389;83.45;1125.7;1
23-Nov-2010;6.6469;;1126.5;1
24-Nov-2010;6.6589;83.22;1134.2;1
26-Nov-2010;;;;1
29-Nov-2010;6.67;84.1;1147.6;1
30-Nov-2010;6.6762;84.15;1157.3;1
01-Dec-2010;6.6786;83.64;1154.5;1
02-Dec-2010;6.6691;84.1;1154.2;1
03-Dec-2010;6.6605;83.7;1149.3;1
06-Dec-2010;6.6515;82.88;1143.5;1
07-Dec-2010;6.6565;82.6;1133.6;1
08-Dec-2010;6.6616;83.9;1134.2;1
09-Dec-2010;6.6654;83.85;1140.7;1
10-Dec-2010;6.6604;83.72;1138.4;1
13-Dec-2010;6.663;84.12;1141.6;1
14-Dec-2010;6.6531;83.46;1143.5;1
15-Dec-2010;6.6566;83.85;1141.4;1
16-Dec-2010;6.6635;84.26;1151.2;1
17-Dec-2010;6.6593;83.89;1156.5;1
20-Dec-2010;6.6623;83.88;1150.8;1
21-Dec-2010;6.6597;83.68;1164.9;1
22-Dec-2010;6.6548;83.77;1153.3;1
23-Dec-2010;6.6466;;1155.5;1
27-Dec-2010;6.6305;82.95;1152;1
28-Dec-2010;6.6252;82.51;1150.6;1
29-Dec-2010;6.6247;82.3;1147.5;1
30-Dec-2010;6.6229;81.45;1146.1;1
03-Jan-2011;;;1138.9;1
04-Jan-2011;6.6215;82.1;1127.5;1
05-Jan-2011;6.6295;82.03;1122.3;1
06-Jan-2011;6.6322;83.22;1125;1
07-Jan-2011;6.6341;83.33;1123.1;1
10-Jan-2011;6.6349;;1122.1;1
11-Jan-2011;6.6216;83.08;1120.6;1
12-Jan-2011;6.6128;83.31;1126.2;1
13-Jan-2011;6.5997;83.09;1120;1
14-Jan-2011;6.5896;82.75;1112.2;1
18-Jan-2011;6.5891;82.51;1114.7;1
19-Jan-2011;6.5885;82.23;1116.8;1
20-Jan-2011;6.5883;82.15;1112.5;1
21-Jan-2011;6.5886;83.03;1118.2;1
24-Jan-2011;6.5883;82.77;1122;1
25-Jan-2011;6.5881;82.43;1120.3;1
26-Jan-2011;6.5878;82.05;1117.6;1
27-Jan-2011;6.5876;82.15;1118.2;1
28-Jan-2011;6.593;82.72;1114.3;1
31-Jan-2011;6.5891;82.05;1114.3;1
01-Feb-2011;6.586;82.02;1122.7;1
02-Feb-2011;;81.5;;1
03-Feb-2011;;81.64;;1
04-Feb-2011;;81.58;;1
07-Feb-2011;;82.23;1116.7;1
08-Feb-2011;;82.29;1107;1
09-Feb-2011;6.585;82.35;1104.4;1
10-Feb-2011;6.5849;82.53;1104.8;1
11-Feb-2011;6.5952;;1112.9;1
14-Feb-2011;6.5985;83.19;1120.7;1
15-Feb-2011;6.5929;83.28;1123.9;1
16-Feb-2011;6.5855;83.75;1122.5;1
17-Feb-2011;6.58;83.58;1120.7;1
18-Feb-2011;6.5781;83.28;1116.2;1
22-Feb-2011;6.5772;83.07;1116.4;1
23-Feb-2011;6.5828;82.85;1125.9;1
24-Feb-2011;6.5795;82.17;1125.8;1
25-Feb-2011;6.5757;81.95;1126.9;1
28-Feb-2011;6.5752;81.7;1127.9;1
01-Mar-2011;6.5706;81.93;;1
02-Mar-2011;6.5736;81.93;1128.8;1
03-Mar-2011;6.5695;81.84;1128.4;1
04-Mar-2011;6.5671;82.34;1122.6;1
07-Mar-2011;6.5651;82.37;1116.2;1
08-Mar-2011;6.5687;82.25;1117.9;1
09-Mar-2011;6.5748;82.85;1117.4;1
10-Mar-2011;6.5713;82.82;1115.2;1
11-Mar-2011;6.575;82.82;1118.4;1
14-Mar-2011;6.5701;82.2;1124.5;1
15-Mar-2011;6.5679;81.85;1129.8;1
16-Mar-2011;6.5718;80.83;1131.3;1
17-Mar-2011;6.569;79.2;1132.8;1
18-Mar-2011;6.5668;81.3;1137.6;1
21-Mar-2011;6.5632;;1128.3;1
22-Mar-2011;6.5592;80.9;1125.9;1
23-Mar-2011;6.5601;81.05;1121.7;1
24-Mar-2011;6.5625;80.96;1123.7;1
25-Mar-2011;6.558;81;1122.8;1
28-Mar-2011;6.5618;81.73;1114.5;1
29-Mar-2011;6.5625;81.7;1114.2;1
30-Mar-2011;6.5586;82.46;1114.6;1
31-Mar-2011;6.5564;83.13;1107.2;1
01-Apr-2011;6.5527;83.46;1100.1;1
04-Apr-2011;;84.16;1094.6;1
05-Apr-2011;;84.31;1086.9;1
06-Apr-2011;6.5496;85.3;1089.7;1
07-Apr-2011;6.5456;85.3;1085.5;1
08-Apr-2011;6.542;85.13;1088;1
11-Apr-2011;6.5401;84.7;1085.4;1
12-Apr-2011;6.544;83.9;1084.4;1
13-Apr-2011;6.5369;83.95;1091.7;1
14-Apr-2011;6.5339;83.48;1092.5;1
15-Apr-2011;;83.65;1089.4;1
18-Apr-2011;6.531;82.95;1087.9;1
19-Apr-2011;6.5346;82.45;1089.9;1
20-Apr-2011;6.5294;82.82;1092.8;1
21-Apr-2011;6.5228;82;1083.7;1
22-Apr-2011;6.5156;81.85;1080.1;1
25-Apr-2011;6.5161;82.19;1081.8;1
26-Apr-2011;6.5173;81.78;1081.5;1
27-Apr-2011;6.5096;81.5;1085.5;1
28-Apr-2011;6.5051;82.06;1079.9;1
29-Apr-2011;6.499;;1072.3;1
02-May-2011;;81.5;1073.3;1
03-May-2011;6.5002;;1066.8;1
04-May-2011;6.5013;;1070.2;1
05-May-2011;6.5025;;;1
06-May-2011;6.5003;80.5;1074.6;1
09-May-2011;6.4988;80.6;1085;1
10-May-2011;6.495;80.3;;1
11-May-2011;6.4948;80.9;1079.9;1
12-May-2011;6.5005;81.1;1074.9;1
13-May-2011;6.5017;80.95;1082.7;1
16-May-2011;6.5089;81;1088.9;1
17-May-2011;6.5108;81.4;1092.8;1
18-May-2011;6.5074;81.4;1091.4;1
19-May-2011;6.5048;81.66;1086.7;1
20-May-2011;6.4983;81.68;1084.7;1
23-May-2011;6.4998;81.98;1082.7;1
24-May-2011;6.5038;81.81;1091.7;1
25-May-2011;6.4949;82;1094.8;1
26-May-2011;6.4921;82;1096.3;1
27-May-2011;6.4898;81;1090.5;1
31-May-2011;6.4845;80.85;1080.6;1
01-Jun-2011;6.4837;81.35;1076.9;1
02-Jun-2011;6.4886;80.95;1076.4;1
03-Jun-2011;6.4846;80.66;1080.4;1
06-Jun-2011;;80.25;1080.4;1
07-Jun-2011;6.4816;80.22;1077.5;1
08-Jun-2011;6.4795;79.95;1080.6;1
09-Jun-2011;6.483;80.05;1081.5;1
10-Jun-2011;6.4853;80.08;1083.1;1
13-Jun-2011;6.4892;80.53;1081.2;1
14-Jun-2011;6.4822;80.2;1085.9;1
15-Jun-2011;6.4796;80.57;1083.5;1
16-Jun-2011;6.4803;80.95;1082.5;1
17-Jun-2011;6.4716;80.62;1088.9;1
20-Jun-2011;6.4696;80.2;1087.2;1
21-Jun-2011;6.469;80.2;1083.2;1
22-Jun-2011;6.4683;80.26;1081.7;1
23-Jun-2011;6.4736;80.47;1075;1
24-Jun-2011;6.4742;80.5;1076.7;1
27-Jun-2011;6.475;80.7;1077.9;1
28-Jun-2011;6.4723;80.77;1086.7;1
29-Jun-2011;6.4718;81.06;1081.8;1
30-Jun-2011;6.4716;80.72;1078.1;1
01-Jul-2011;6.4685;80.84;1070.1;1
05-Jul-2011;6.465;80.85;1063.8;1
06-Jul-2011;6.4715;80.85;1065.6;1
07-Jul-2011;6.4732;80.93;1064.9;1
08-Jul-2011;6.4705;81.28;1064.3;1
11-Jul-2011;6.4709;80.76;1058.4;1
12-Jul-2011;6.4748;80.16;1059.7;1
13-Jul-2011;6.4728;79.43;1066.2;1
14-Jul-2011;6.464;79;1063.2;1
15-Jul-2011;6.4665;79.13;1056.7;1
18-Jul-2011;6.468;;1057.3;1
19-Jul-2011;6.4684;79.04;1061.2;1
20-Jul-2011;6.4592;79.15;1059.7;1
21-Jul-2011;6.4536;78.81;1055.3;1
22-Jul-2011;6.4495;78.6;1055.3;1
25-Jul-2011;6.4503;78.38;1051.2;1
26-Jul-2011;6.447;78;1054.5;1
27-Jul-2011;6.4426;77.84;1052.9;1
28-Jul-2011;6.4438;77.95;1050.2;1
29-Jul-2011;6.4442;77.55;1052.6;1
01-Aug-2011;6.4399;77.8;1053.1;1
02-Aug-2011;6.4419;77.45;1049.5;1
03-Aug-2011;;77.25;1060.4;1
04-Aug-2011;6.4386;79.47;1058.6;1
05-Aug-2011;6.4451;79.3;1058.5;1
08-Aug-2011;6.4305;78.1;1069.4;1
09-Aug-2011;6.4335;77.25;1073.5;1
10-Aug-2011;6.4167;77.05;1092.2;1
11-Aug-2011;6.3991;76.7;1080.4;1
12-Aug-2011;6.3972;76.98;1085.7;1
15-Aug-2011;6.395;77;1085.7;1
16-Aug-2011;6.3925;76.85;1078.7;1
17-Aug-2011;6.3996;76.7;1070;1
18-Aug-2011;6.3942;76.65;1072.7;1
19-Aug-2011;6.4032;76.54;1072.3;1
22-Aug-2011;6.3997;76.8;1082.9;1
23-Aug-2011;6.3987;76.79;1083.4;1
24-Aug-2011;6.3896;76.78;1081;1
25-Aug-2011;6.3936;76.98;1079;1
26-Aug-2011;6.395;77.42;1085.3;1
29-Aug-2011;6.3883;76.74;1084.5;1
30-Aug-2011;6.3849;76.89;1076;1
31-Aug-2011;6.3867;76.59;1071.7;1
01-Sep-2011;6.3859;76.95;1070.4;1
02-Sep-2011;6.3896;76.87;1063;1
06-Sep-2011;6.3946;76.81;1068.3;1
07-Sep-2011;6.3968;77.2;1071.8;1
08-Sep-2011;6.3889;77.37;1071.7;1
09-Sep-2011;6.3922;77.54;1072.8;1
12-Sep-2011;;77.5;;1
13-Sep-2011;6.3982;77.04;;1
14-Sep-2011;6.3945;76.92;1076;1
15-Sep-2011;6.3878;76.72;1100.4;1
16-Sep-2011;6.3797;76.8;1108.1;1
19-Sep-2011;6.3848;;1106.9;1
20-Sep-2011;6.388;76.52;1122.3;1
21-Sep-2011;6.3772;76.35;1150.6;1
22-Sep-2011;6.3808;76.77;1147.2;1
23-Sep-2011;6.384;;1177.5;1
26-Sep-2011;6.3735;76.62;1186;1
27-Sep-2011;6.376;76.3;1184.6;1
28-Sep-2011;6.3623;76.54;1179.7;1
29-Sep-2011;6.3665;76.53;1172.7;1
30-Sep-2011;6.3549;76.63;1179.5;1
03-Oct-2011;;77;;1
04-Oct-2011;;76.69;1178.1;1
05-Oct-2011;;76.7;1199.5;1
06-Oct-2011;;76.74;1192.4;1
07-Oct-2011;;76.7;1186.6;1
11-Oct-2011;6.3483;76.69;1173;1
12-Oct-2011;6.3598;76.71;1164.2;1
13-Oct-2011;6.3737;77.08;1172.4;1
14-Oct-2011;6.3762;76.96;1158;1
17-Oct-2011;6.371;77.27;1160.3;1
18-Oct-2011;6.3749;76.83;1145.7;1
19-Oct-2011;6.3727;76.75;1147.1;1
20-Oct-2011;6.3652;76.84;;1
21-Oct-2011;6.3628;76.76;1139.5;1
24-Oct-2011;6.3549;76.25;1149.5;1
25-Oct-2011;6.3425;76.12;1137.7;1
26-Oct-2011;6.3456;76.03;1127.9;1
27-Oct-2011;6.3477;76.26;1130.4;1
28-Oct-2011;6.329;75.86;1124.5;1
31-Oct-2011;6.3233;79.2;1104.5;1
01-Nov-2011;6.3293;78.1;1105.2;1
02-Nov-2011;6.3297;78.12;1113.9;1
03-Nov-2011;6.3198;;1126.2;1
04-Nov-2011;6.3165;78.1;1131.5;1
07-Nov-2011;6.3212;78.14;1112.6;1
08-Nov-2011;6.3247;78.05;1115;1
09-Nov-2011;6.3207;77.57;1116.3;1
10-Nov-2011;6.3329;77.79;1115.7;1
11-Nov-2011;6.3317;77.55;1134.3;1
14-Nov-2011;6.3301;77.13;1127.3;1
15-Nov-2011;6.3436;77.1;1120.6;1
16-Nov-2011;6.3509;77.09;1126.2;1
17-Nov-2011;6.3553;77.04;1134.5;1
18-Nov-2011;6.3548;76.97;1137.6;1
21-Nov-2011;6.3522;76.83;1136.4;1
22-Nov-2011;6.3555;76.97;1139.6;1
23-Nov-2011;6.3498;;1146.6;1
28-Nov-2011;6.3585;77.63;1159.9;1
29-Nov-2011;6.3587;78.2;1154.9;1
30-Nov-2011;6.3482;78.05;1150.3;1
01-Dec-2011;6.3353;77.68;1140.6;1
02-Dec-2011;6.331;77.78;1127.2;1
05-Dec-2011;6.3349;78;1127.7;1
06-Dec-2011;6.3334;77.77;1130.3;1
07-Dec-2011;6.3342;77.72;1131.2;1
08-Dec-2011;6.3319;77.65;1126.8;1
09-Dec-2011;6.3352;77.7;1130.9;1
12-Dec-2011;6.3297;77.65;1142.3;1
13-Dec-2011;6.3359;77.94;1145;1
14-Dec-2011;6.3396;77.97;1155.4;1
15-Dec-2011;6.3421;78.07;1158.5;1
16-Dec-2011;6.3352;77.88;1161.4;1
19-Dec-2011;6.3303;77.89;1156.5;1
20-Dec-2011;6.3351;78.01;1169.5;1
21-Dec-2011;6.3248;77.87;1167.1;1
22-Dec-2011;6.3253;78.12;1150.9;1
23-Dec-2011;6.3209;;1156.2;1
27-Dec-2011;6.3152;77.92;1150;1
28-Dec-2011;6.3146;77.81;1156.4;1
29-Dec-2011;6.3157;77.76;1157.4;1
30-Dec-2011;6.3009;77.72;1153.3;1
03-Jan-2012;;;1155.5;1
04-Jan-2012;6.3001;76.66;1150.9;1
05-Jan-2012;6.3115;76.73;1147.4;1
06-Jan-2012;6.3166;77.19;1150.3;1
09-Jan-2012;6.3236;;1158.4;1
10-Jan-2012;6.3171;76.87;1164.3;1
11-Jan-2012;6.3155;76.92;1158.7;1
12-Jan-2012;6.323;76.91;1159.4;1
13-Jan-2012;6.3201;76.79;1158.8;1
17-Jan-2012;6.325;76.83;1154;1
18-Jan-2012;6.3205;76.69;1147;1
19-Jan-2012;6.3173;76.76;1143.1;1
20-Jan-2012;6.3138;77.12;1136.4;1
23-Jan-2012;;77.02;;1
24-Jan-2012;;76.99;;1
25-Jan-2012;;77.95;1134.7;1
26-Jan-2012;;77.76;1126.3;1
27-Jan-2012;;77.38;1121.6;1
30-Jan-2012;6.3056;76.68;1123.8;1
31-Jan-2012;6.3115;76.36;1125;1
01-Feb-2012;6.3103;76.2;1125.8;1
02-Feb-2012;6.3075;76.14;1126.4;1
03-Feb-2012;6.3102;76.19;1118.5;1
06-Feb-2012;6.3108;76.75;1118.9;1
07-Feb-2012;6.3116;76.71;1119.9;1
08-Feb-2012;6.3027;76.95;1121.5;1
09-Feb-2012;6.3009;77.16;1116.7;1
10-Feb-2012;6.2937;77.64;;1
13-Feb-2012;6.2939;77.63;1121.2;1
14-Feb-2012;6.2947;77.9;1123.2;1
15-Feb-2012;6.2958;78.51;1123.6;1
16-Feb-2012;6.2991;78.43;1131.9;1
17-Feb-2012;6.2951;79.07;1127.8;1
21-Feb-2012;6.296;79.73;1122.7;1
22-Feb-2012;6.2988;80.04;1124.3;1
23-Feb-2012;6.3031;80.19;1126.3;1
24-Feb-2012;6.2965;80.55;1128.3;1
27-Feb-2012;6.2985;81.15;1124.7;1
28-Feb-2012;6.2961;80.25;1128.4;1
29-Feb-2012;6.2919;80.65;1126.5;1
01-Mar-2012;6.3016;81.2;1126.5;1
02-Mar-2012;6.298;81.48;1120.1;1
05-Mar-2012;6.3121;81.58;1114.5;1
06-Mar-2012;6.3141;81.41;1118.4;1
07-Mar-2012;6.3213;80.72;1120.3;1
08-Mar-2012;6.3235;81.3;1126.4;1
09-Mar-2012;6.3073;81.62;1119.8;1
12-Mar-2012;6.3282;82.24;1116.1;1
13-Mar-2012;6.3259;82.35;1122.1;1
14-Mar-2012;6.3328;83.15;1121.5;1
15-Mar-2012;6.3359;83.98;1123.8;1
16-Mar-2012;6.32;83.55;1129.1;1
19-Mar-2012;6.3082;83.53;1124.4;1
20-Mar-2012;6.3029;;1123;1
21-Mar-2012;6.3092;83.66;1123.1;1
22-Mar-2012;6.3004;83.3;1127.4;1
23-Mar-2012;6.2891;82.71;1135.3;1
26-Mar-2012;6.2858;82.7;1133.8;1
27-Mar-2012;6.284;82.87;1138.1;1
28-Mar-2012;6.2912;82.98;1136.8;1
29-Mar-2012;6.2932;82.65;1137.2;1
30-Mar-2012;6.2943;82.15;1137.8;1
02-Apr-2012;;83;1134.2;1
03-Apr-2012;;81.85;1128.1;1
04-Apr-2012;;82.85;1123.4;1
05-Apr-2012;6.3035;82.25;1127.8;1
06-Apr-2012;6.3072;82.26;1129.5;1
09-Apr-2012;6.3021;81.48;1130.7;1
10-Apr-2012;6.3048;81.77;1137.6;1
11-Apr-2012;6.3018;80.74;1137.6;1
12-Apr-2012;6.2984;81;1137.9;1
13-Apr-2012;6.2879;80.98;1142.3;1
16-Apr-2012;6.296;80.5;1134.1;1
17-Apr-2012;6.2896;80.42;1137.7;1
18-Apr-2012;6.2948;81.38;1138.9;1
19-Apr-2012;6.3004;81.5;1136.6;1
20-Apr-2012;6.3042;81.63;1140.5;1
23-Apr-2012;6.297;81.3;1140.2;1
24-Apr-2012;6.3003;81.15;1138.9;1
25-Apr-2012;6.2923;81.43;1141.2;1
26-Apr-2012;6.2829;81.15;1139.4;1
27-Apr-2012;6.2787;81.15;1137.8;1
30-Apr-2012;;81.15;1134.2;1
01-May-2012;;79.85;;1
02-May-2012;6.267;80.25;1131.6;1
03-May-2012;6.2697;;1126.9;1
04-May-2012;6.2721;;1130;1
07-May-2012;6.2858;79.8;1131.5;1
08-May-2012;6.2804;80;1138.9;1
09-May-2012;6.2865;79.87;1135.7;1
10-May-2012;6.2941;79.7;;1
11-May-2012;6.2952;79.85;1142.5;1
14-May-2012;6.304;80.03;1145.2;1
15-May-2012;6.311;79.87;1148.7;1
16-May-2012;6.3205;80.38;1154.1;1
17-May-2012;6.3233;80.3;1161.9;1
18-May-2012;6.3209;79.4;1163.2;1
21-May-2012;6.3116;79.15;1173.1;1
22-May-2012;6.3077;79.39;1166.7;1
23-May-2012;6.3208;79.55;1163.9;1
24-May-2012;6.3247;79.45;1171.7;1
25-May-2012;6.326;79.68;1177.2;1
29-May-2012;6.3262;79.53;1180.4;1
30-May-2012;6.3297;79.46;1178.6;1
31-May-2012;6.3355;78.8;1177.8;1
01-Jun-2012;6.3308;78.64;1181.6;1
04-Jun-2012;6.3276;78.17;1180.3;1
05-Jun-2012;6.3225;78.35;1181.8;1
06-Jun-2012;6.3261;78.8;;1
07-Jun-2012;6.317;79.35;1178.4;1
08-Jun-2012;6.3188;79.65;1170.7;1
11-Jun-2012;6.3169;79.63;1173;1
12-Jun-2012;6.3292;79.24;1167;1
13-Jun-2012;6.3271;79.64;1170.5;1
14-Jun-2012;6.3191;79.43;1167.8;1
15-Jun-2012;6.3089;79.48;1166.8;1
18-Jun-2012;6.3005;79.27;1164;1
19-Jun-2012;6.3016;78.98;1158.4;1
20-Jun-2012;6.3004;78.88;1158.2;1
21-Jun-2012;6.304;79.62;1152.7;1
22-Jun-2012;;80.42;1150.1;1
25-Jun-2012;6.323;80.3;1157.2;1
26-Jun-2012;6.3211;79.73;1160.8;1
27-Jun-2012;6.3173;79.4;1159.9;1
28-Jun-2012;6.319;79.47;1157.1;1
29-Jun-2012;6.3249;79.3;1153.8;1
02-Jul-2012;6.3146;79.76;1151.9;1
03-Jul-2012;6.3178;79.52;1143.7;1
05-Jul-2012;6.3193;79.93;1135.3;1
06-Jul-2012;6.3249;79.97;1136.5;1
09-Jul-2012;6.3293;79.65;1138.4;1
10-Jul-2012;6.3195;79.51;1142.4;1
11-Jul-2012;6.3209;79.35;1143.1;1
12-Jul-2012;6.3215;79.62;1144.1;1
13-Jul-2012;6.3247;79.38;1145.8;1
16-Jul-2012;6.3208;;1147;1
